name of the site,location(x_y),area, areaX, perimeter, perimeterX, areaEnclosingCircle, areaFitEllipse, areaMinAreaRectangle, eccentricity, orientation, convexity, 0degDiam, 45degDiam, 90degDiam, 135degDiam
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3744_1426,6.19E-16,7.59E-16,9.60E-08,1.15E-07,7.08E-16,2.50E-15,8.06E-16,0.945301398,89.05336761,0.965811966,5.90E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 218_1428,5.77E-16,7.10E-16,9.11E-08,1.08E-07,6.42E-16,2.36E-15,7.24E-16,0.96266404,112.1398468,0.973522167,6.07E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 402_1428,5.73E-16,7.06E-16,9.16E-08,1.08E-07,6.45E-16,2.34E-15,7.24E-16,0.965898151,95.35423279,0.969135802,6.07E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 498_1426,6.06E-16,7.42E-16,9.36E-08,1.11E-07,6.72E-16,2.46E-15,7.71E-16,0.96310128,81.33009338,0.973591549,5.90E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 684_1428,6.29E-16,7.68E-16,9.50E-08,1.15E-07,6.99E-16,2.54E-15,8.19E-16,0.96841973,73.896492,0.972896669,5.81E-08,5.73E-08,5.81E-08,5.38E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1148_1428,5.64E-16,6.97E-16,9.16E-08,1.08E-07,6.44E-16,2.31E-15,7.21E-16,0.946834765,97.18408966,0.959602237,6.07E-08,5.64E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1428_1428,5.59E-16,6.92E-16,9.14E-08,1.09E-07,6.18E-16,2.26E-15,7.20E-16,0.967769289,95.24385071,0.964691047,5.81E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1614_1426,5.49E-16,6.78E-16,8.87E-08,1.04E-07,6.13E-16,2.24E-15,6.79E-16,0.975123441,90.3547821,0.974708171,5.81E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1890_1426,6.10E-16,7.47E-16,9.38E-08,1.13E-07,6.96E-16,2.47E-15,7.94E-16,0.945671979,117.368187,0.969802555,5.90E-08,5.55E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1984_1428,5.71E-16,7.04E-16,9.11E-08,1.08E-07,6.51E-16,2.35E-15,7.23E-16,0.94990664,165.1734772,0.970843672,5.81E-08,5.30E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2166_1426,5.63E-16,6.97E-16,9.09E-08,1.09E-07,6.58E-16,2.28E-15,7.24E-16,0.952218574,87.24463654,0.972274732,5.98E-08,5.81E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2354_1428,5.99E-16,7.34E-16,9.29E-08,1.09E-07,6.70E-16,2.43E-15,7.47E-16,0.949678701,87.82234192,0.973309609,5.73E-08,5.30E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2448_1428,5.93E-16,7.28E-16,9.29E-08,1.09E-07,6.68E-16,2.42E-15,7.47E-16,0.958636632,83.84008026,0.972471574,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2540_1428,5.34E-16,6.62E-16,8.80E-08,1.03E-07,6.13E-16,2.21E-15,6.56E-16,0.937731993,88.51779175,0.970159151,5.98E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2816_1426,5.70E-16,7.02E-16,9.11E-08,1.08E-07,6.29E-16,2.32E-15,7.24E-16,0.974960735,111.7301636,0.968963377,5.81E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2910_1428,5.76E-16,7.08E-16,9.09E-08,1.06E-07,6.65E-16,2.36E-15,7.01E-16,0.934494012,118.6466675,0.976485149,5.81E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3002_1426,5.67E-16,6.99E-16,9.11E-08,1.08E-07,6.54E-16,2.32E-15,7.24E-16,0.948388046,98.56562042,0.968808484,5.81E-08,5.73E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3094_1426,5.75E-16,7.08E-16,9.16E-08,1.08E-07,6.48E-16,2.37E-15,7.24E-16,0.968606012,101.3698883,0.97044335,6.07E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3282_1428,6.11E-16,7.49E-16,9.53E-08,1.13E-07,6.84E-16,2.47E-15,7.70E-16,0.945564951,91.55265045,0.969293163,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3650_1426,5.82E-16,7.16E-16,9.19E-08,1.09E-07,6.65E-16,2.40E-15,7.47E-16,0.950356916,89.80196381,0.966626214,5.90E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 128_1428,6.02E-16,7.37E-16,9.31E-08,1.11E-07,6.71E-16,2.45E-15,7.47E-16,0.949140893,85.04730225,0.977488152,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1056_1430,5.41E-16,6.70E-16,8.87E-08,1.04E-07,6.10E-16,2.20E-15,6.78E-16,0.953074308,79.17218018,0.974375821,5.81E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1520_1428,5.26E-16,6.54E-16,8.72E-08,1.04E-07,5.94E-16,2.15E-15,6.78E-16,0.960915103,95.88526154,0.971698113,5.81E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1794_1428,5.12E-16,6.38E-16,8.65E-08,1.03E-07,5.88E-16,2.07E-15,6.56E-16,0.933617883,98.24742126,0.971586972,5.90E-08,5.55E-08,5.81E-08,5.30E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3188_1430,5.33E-16,6.60E-16,8.80E-08,1.03E-07,5.98E-16,2.19E-15,6.56E-16,0.997447319,50.14415741,0.971371505,5.90E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3372_1428,6.17E-16,7.55E-16,9.43E-08,1.13E-07,6.94E-16,2.49E-15,7.94E-16,0.929582939,96.11205292,0.973517559,5.81E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3466_1430,5.97E-16,7.32E-16,9.31E-08,1.11E-07,6.56E-16,2.42E-15,7.71E-16,0.983933252,70.27771759,0.968583284,5.90E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3838_1430,5.87E-16,7.20E-16,9.21E-08,1.08E-07,6.65E-16,2.40E-15,7.23E-16,0.958675849,118.598999,0.975121359,5.73E-08,5.55E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2260_1430,5.33E-16,6.60E-16,8.75E-08,1.03E-07,6.02E-16,2.19E-15,6.56E-16,0.963909912,115.7038345,0.974632844,5.90E-08,5.73E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3560_1432,5.89E-16,7.24E-16,9.24E-08,1.09E-07,6.67E-16,2.40E-15,7.47E-16,0.961559634,82.48937225,0.971119134,5.81E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 4022_1430,5.34E-16,6.63E-16,8.82E-08,1.04E-07,6.15E-16,2.18E-15,6.79E-16,0.958603705,123.2851563,0.970178926,5.73E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 266_1498,5.69E-16,7.02E-16,9.11E-08,1.08E-07,6.37E-16,2.30E-15,7.23E-16,0.945040922,93.02690887,0.971339564,5.73E-08,5.98E-08,5.81E-08,6.07E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 636_1500,5.56E-16,6.86E-16,8.89E-08,1.06E-07,6.49E-16,2.25E-15,7.01E-16,0.950836162,92.41516113,0.975672215,5.98E-08,6.07E-08,5.81E-08,5.81E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 172_1500,5.48E-16,6.77E-16,8.82E-08,1.04E-07,6.15E-16,2.24E-15,6.78E-16,0.953003187,98.67368317,0.974691759,5.81E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2678_1502,5.10E-16,6.35E-16,8.55E-08,1.03E-07,5.70E-16,2.05E-15,6.56E-16,0.932911098,85.06491852,0.970118138,5.90E-08,5.98E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 544_1502,5.71E-16,7.02E-16,9.01E-08,1.08E-07,6.35E-16,2.31E-15,7.24E-16,0.966998268,98.66116333,0.971410814,5.90E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2586_1504,5.72E-16,7.05E-16,9.11E-08,1.08E-07,6.53E-16,2.33E-15,7.24E-16,0.916710003,98.47917938,0.974502488,5.98E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2958_1502,5.74E-16,7.08E-16,9.14E-08,1.09E-07,6.45E-16,2.32E-15,7.36E-16,0.969372251,88.19555664,0.969771746,5.81E-08,5.64E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 3884_1504,5.47E-16,6.78E-16,8.94E-08,1.06E-07,6.05E-16,2.22E-15,7.02E-16,0.978976752,79.10865021,0.965850515,5.73E-08,5.98E-08,5.81E-08,5.90E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 358_1504,6.09E-16,7.47E-16,9.43E-08,1.13E-07,6.82E-16,2.48E-15,7.95E-16,0.979714782,64.95961761,0.969221835,5.98E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 914_1504,5.75E-16,7.08E-16,9.09E-08,1.09E-07,6.45E-16,2.33E-15,7.48E-16,0.9660576,99.55118561,0.970425139,6.07E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1010_1506,5.34E-16,6.62E-16,8.75E-08,1.03E-07,6.10E-16,2.19E-15,6.54E-16,0.927839343,93.47226715,0.975349767,5.81E-08,5.55E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1102_1504,5.39E-16,6.69E-16,8.89E-08,1.06E-07,6.14E-16,2.19E-15,7.01E-16,0.965005828,112.9274521,0.972332016,5.81E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1194_1504,5.36E-16,6.64E-16,8.77E-08,1.04E-07,6.29E-16,2.17E-15,6.79E-16,0.939748822,99.78842926,0.975398936,5.98E-08,5.64E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1288_1506,6.06E-16,7.42E-16,9.36E-08,1.11E-07,7.00E-16,2.47E-15,7.71E-16,0.954051843,123.817955,0.970743125,5.73E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1378_1504,5.37E-16,6.65E-16,8.77E-08,1.04E-07,6.21E-16,2.18E-15,6.79E-16,0.929862352,117.9378128,0.970957096,5.98E-08,5.64E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1568_1506,5.34E-16,6.60E-16,8.65E-08,1.03E-07,5.99E-16,2.19E-15,6.56E-16,0.940271209,100.6597061,0.982526882,5.90E-08,5.47E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1660_1506,5.87E-16,7.21E-16,9.19E-08,1.09E-07,6.60E-16,2.38E-15,7.48E-16,0.983742622,129.1454926,0.971618357,5.81E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1752_1504,5.50E-16,6.80E-16,8.89E-08,1.06E-07,6.15E-16,2.23E-15,7.01E-16,0.948505176,101.1228485,0.975388601,5.81E-08,5.64E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2028_1506,5.67E-16,6.99E-16,9.06E-08,1.08E-07,6.52E-16,2.30E-15,7.23E-16,0.932384283,105.1586304,0.973651192,5.73E-08,5.30E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2216_1506,5.87E-16,7.19E-16,9.11E-08,1.08E-07,6.49E-16,2.40E-15,7.24E-16,0.97403812,119.0317154,0.977493917,5.81E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2400_1506,6.34E-16,7.74E-16,9.60E-08,1.15E-07,7.16E-16,2.58E-15,8.19E-16,0.97750367,77.00410461,0.967688022,6.07E-08,5.81E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 80_1506,5.38E-16,6.66E-16,8.77E-08,1.04E-07,6.07E-16,2.18E-15,6.79E-16,0.945805204,92.35590363,0.972277228,5.98E-08,5.64E-08,5.81E-08,5.55E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 454_1506,5.95E-16,7.32E-16,9.41E-08,1.11E-07,6.72E-16,2.43E-15,7.70E-16,0.959489114,96.44593048,0.966212211,5.81E-08,5.55E-08,5.81E-08,5.73E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 728_1506,5.76E-16,7.08E-16,9.11E-08,1.08E-07,6.48E-16,2.37E-15,7.24E-16,0.967585565,100.8063126,0.969268593,6.07E-08,5.64E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 826_1508,5.50E-16,6.81E-16,8.96E-08,1.08E-07,6.28E-16,2.23E-15,7.23E-16,0.949319514,103.4700012,0.968488746,5.73E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1472_1508,5.42E-16,6.70E-16,8.77E-08,1.04E-07,6.08E-16,2.19E-15,6.79E-16,0.98133924,106.8071899,0.975049245,5.90E-08,5.47E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1846_1506,5.57E-16,6.89E-16,8.96E-08,1.08E-07,6.08E-16,2.27E-15,7.23E-16,0.988298352,95.34087372,0.971974522,5.81E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 1940_1506,5.25E-16,6.51E-16,8.65E-08,1.03E-07,5.90E-16,2.13E-15,6.56E-16,0.926775323,88.5567627,0.976238968,5.73E-08,5.55E-08,5.81E-08,5.64E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2124_1508,5.67E-16,6.99E-16,9.06E-08,1.08E-07,6.30E-16,2.28E-15,7.24E-16,0.97332709,95.07348633,0.972465582,5.81E-08,5.30E-08,5.81E-08,5.47E-08
OneDrive_MicronDRAM_Middle_20210121_DMprecision_Run01_Die(-3_2)(0_2)_01, 2306_1506,5.51E-16,6.81E-16,8.89E-08,1.06E-07,6.35E-16,2.25E-15,7.01E-16,0.942090766,113.2264709,0.976714101,5.81E-08,5.64E-08,5.81E-08,5.64E-08
